reservation_id,materiel_id,client_id,date_debut,date_fin,demande,statut,id
88,8,12,2025-08-11,2025-08-20,1,en attente,1916
1242,15,45,2025-05-25,2025-05-31,2,annulée,1917
102,10,18,2025-10-02,2025-10-04,4,en attente,1918
1149,3,47,2025-05-14,2025-05-20,4,en attente,1919
1501,30,9,2025-05-31,2025-06-07,5,annulée,1920
106,10,4,2025-09-19,2025-09-28,4,en attente,1921
1617,36,15,2025-09-21,2025-09-24,2,en attente,1922
1730,43,10,2025-11-15,2025-11-20,3,confirmée,1923
1955,55,30,2025-12-11,2025-12-16,5,en attente,1924
18,7,4,2025-08-01,2025-08-06,1,confirmée,1925
40,9,13,2025-09-07,2025-09-14,4,confirmée,1926
121,10,13,2025-08-21,2025-08-25,4,en attente,1927
1792,46,16,2025-01-04,2025-01-11,4,en attente,1928
1139,3,28,2025-07-14,2025-07-20,2,annulée,1929
84,9,12,2025-09-02,2025-09-06,5,confirmée,1930
1427,25,48,2025-09-25,2025-09-27,3,en attente,1931
4,8,15,2025-08-05,2025-08-09,2,confirmée,1932
1527,31,21,2025-10-13,2025-10-20,3,en attente,1933
71,9,5,2025-10-03,2025-10-05,3,confirmée,1934
59,7,18,2025-08-02,2025-08-07,4,en attente,1935
36,9,12,2025-10-10,2025-10-16,4,en attente,1936
106,10,4,2025-09-19,2025-09-28,4,en attente,1937
17,7,9,2025-07-27,2025-07-30,1,en attente,1938
32,7,4,2025-09-14,2025-09-21,4,confirmée,1939
1916,53,8,2025-10-22,2025-10-23,5,annulée,1940
62,6,9,2025-09-25,2025-10-01,1,en attente,1941
1656,38,38,2025-05-18,2025-05-21,5,en attente,1942
1624,36,3,2025-02-27,2025-03-06,3,en attente,1943
76,7,13,2025-10-10,2025-10-15,5,confirmée,1944
39,8,12,2025-07-24,2025-07-28,5,en attente,1945
1156,4,13,2025-06-01,2025-06-04,2,en attente,1946
19,6,8,2025-07-31,2025-08-03,1,confirmée,1947
113,8,4,2025-09-29,2025-10-07,1,confirmée,1948
1322,19,37,2025-07-18,2025-07-23,4,en attente,1949
19,6,8,2025-07-31,2025-08-03,1,confirmée,1950
1528,31,41,2025-07-09,2025-07-12,4,confirmée,1951
1533,31,15,2025-09-03,2025-09-06,3,confirmée,1952
106,10,4,2025-09-19,2025-09-28,4,en attente,1953
1864,50,43,2025-02-23,2025-02-25,2,annulée,1954
1171,11,10,2025-10-23,2025-10-26,1,annulée,1955
82,1,1,2025-08-14,2025-08-19,4,en attente,1956
72,1,15,2025-08-30,2025-09-02,2,en attente,1957
82,1,1,2025-08-14,2025-08-19,4,en attente,1958
6,8,4,2025-08-06,2025-08-10,1,confirmée,1959
19,6,8,2025-07-31,2025-08-03,1,confirmée,1960
6,8,4,2025-08-06,2025-08-10,1,confirmée,1961
1188,12,47,2025-11-06,2025-11-08,4,annulée,1962
7,5,19,2025-08-03,2025-08-04,3,confirmée,1963
124,6,9,2025-07-19,2025-07-26,5,en attente,1964
97,5,4,2025-07-22,2025-07-24,4,en attente,1965
1459,27,37,2025-07-12,2025-07-15,1,confirmée,1966
66,5,19,2025-08-18,2025-08-25,4,en attente,1967
1300,18,23,2025-03-19,2025-03-25,5,en attente,1968
69,8,9,2025-09-29,2025-10-04,4,en attente,1969
1825,48,11,2025-04-29,2025-05-03,3,annulée,1970
1497,29,18,2025-02-01,2025-02-04,1,annulée,1971
17,7,9,2025-07-27,2025-07-30,1,en attente,1972
1487,29,32,2025-09-04,2025-09-05,4,annulée,1973
87,1,20,2025-07-21,2025-07-23,4,en attente,1974
17,7,9,2025-07-27,2025-07-30,1,en attente,1975
1338,20,21,2025-10-10,2025-10-13,4,confirmée,1976
103,6,15,2025-07-21,2025-07-27,5,en attente,1977
84,9,12,2025-09-02,2025-09-06,5,confirmée,1978
1750,44,40,2025-02-04,2025-02-07,2,annulée,1979
32,7,4,2025-09-14,2025-09-21,4,confirmée,1980
1184,11,43,2025-10-02,2025-10-08,1,annulée,1981
40,9,13,2025-09-07,2025-09-14,4,confirmée,1982
91,10,14,2025-08-21,2025-08-27,4,confirmée,1983
52,10,12,2025-08-18,2025-08-20,3,confirmée,1984
1467,28,2,2025-03-13,2025-03-14,1,annulée,1985
97,5,4,2025-07-22,2025-07-24,4,en attente,1986
1859,50,1,2025-02-12,2025-02-14,2,confirmée,1987
1626,36,35,2025-12-03,2025-12-05,4,confirmée,1988
64,5,4,2025-09-23,2025-10-02,3,confirmée,1989
97,5,4,2025-07-22,2025-07-24,4,en attente,1990
47,8,9,2025-10-08,2025-10-13,5,confirmée,1991
1594,35,39,2025-02-22,2025-02-25,5,confirmée,1992
11,7,20,2025-08-08,2025-08-10,2,en attente,1993
10,10,14,2025-07-26,2025-07-31,2,confirmée,1994
30,1,9,2025-07-16,2025-07-25,2,confirmée,1995
45,6,15,2025-07-15,2025-07-21,3,confirmée,1996
54,8,15,2025-07-26,2025-08-04,4,confirmée,1997
1,7,10,2025-07-15,2025-07-16,2,en attente,1998
38,9,20,2025-10-05,2025-10-07,5,en attente,1999
1517,31,9,2025-07-14,2025-07-17,5,annulée,2000
98,1,13,2025-09-16,2025-09-24,4,en attente,2001
123,1,10,2025-08-24,2025-08-27,3,en attente,2002
41,5,5,2025-09-04,2025-09-10,2,en attente,2003
1390,23,36,2025-04-19,2025-04-26,3,en attente,2004
10,10,14,2025-07-26,2025-07-31,2,confirmée,2005
117,8,8,2025-09-05,2025-09-06,2,en attente,2006
5,8,18,2025-07-26,2025-07-29,3,confirmée,2007
34,6,1,2025-09-16,2025-09-19,2,confirmée,2008
64,5,4,2025-09-23,2025-10-02,3,confirmée,2009
1869,50,34,2025-01-24,2025-01-25,3,en attente,2010
1439,26,1,2025-08-23,2025-08-30,3,annulée,2011
10,10,14,2025-07-26,2025-07-31,2,confirmée,2012
61,6,13,2025-08-15,2025-08-18,4,en attente,2013
94,8,4,2025-09-17,2025-09-19,1,en attente,2014
1701,41,2,2025-09-21,2025-09-24,3,en attente,2015
1793,46,48,2025-05-20,2025-05-25,2,annulée,2016
125,5,1,2025-08-08,2025-08-10,1,confirmée,2017
1391,23,48,2025-11-25,2025-11-26,1,en attente,2018
87,1,20,2025-07-21,2025-07-23,4,en attente,2019
1547,32,22,2025-08-16,2025-08-20,5,confirmée,2020
106,10,4,2025-09-19,2025-09-28,4,en attente,2021
1247,15,33,2025-03-28,2025-03-31,2,confirmée,2022
56,9,14,2025-10-11,2025-10-16,1,en attente,2023
1294,18,5,2025-11-24,2025-11-26,5,confirmée,2024
78,7,13,2025-08-30,2025-09-09,3,en attente,2025
1420,25,37,2025-08-11,2025-08-12,5,confirmée,2026
1881,51,38,2025-07-19,2025-07-22,2,confirmée,2027
1502,30,36,2025-12-26,2025-12-30,1,annulée,2028
109,7,1,2025-10-04,2025-10-06,1,confirmée,2029
66,5,19,2025-08-18,2025-08-25,4,en attente,2030
28,1,13,2025-07-12,2025-07-15,3,confirmée,2031
57,8,12,2025-10-11,2025-10-14,3,confirmée,2032
24,9,1,2025-07-27,2025-07-30,1,confirmée,2033
126,6,17,2025-08-17,2025-08-26,3,confirmée,2034
1818,48,20,2025-09-26,2025-10-03,5,annulée,2035
77,8,4,2025-08-05,2025-08-13,3,en attente,2036
1646,37,11,2025-08-20,2025-08-22,5,en attente,2037
72,1,15,2025-08-30,2025-09-02,2,en attente,2038
1514,30,33,2025-09-27,2025-10-03,2,confirmée,2039
1653,38,13,2025-12-21,2025-12-25,5,confirmée,2040
57,8,12,2025-10-11,2025-10-14,3,confirmée,2041
62,6,9,2025-09-25,2025-10-01,1,en attente,2042
1855,49,27,2025-11-13,2025-11-17,2,confirmée,2043
